experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-0-bounded-lhs-0-historically;baseline;0.363;0.342;0.017;0.292082
trigger-0-bounded-lhs-0-historically;2n;0.755;0.733;0.012;0.639579
trigger-0-bounded-lhs-0-historically;2l;0.656;0.632;0.013;0.541237
trigger-0-bounded-lhs-0-historically;2c;1.516;1.486;0.018;1.28592
trigger-0-bounded-lhs-0-historically;4n;1.797;1.768;0.018;1.46732
trigger-0-bounded-lhs-0-historically;4l;1.364;1.321;0.024;1.151
trigger-0-bounded-lhs-0-historically;4c;7.197;7.128;0.057;5.91548
trigger-0-bounded-lhs-0-historically;8n;3.942;3.895;0.033;3.08105
trigger-0-bounded-lhs-0-historically;8l;2.591;2.551;0.028;2.21331
trigger-0-bounded-lhs-0-historically;8c;31.907;31.699;0.187;24.7903
trigger-0-bounded-lhs-0-historically;baseline;0.316;0.298;0.010;0.252018
trigger-0-bounded-lhs-0-historically;2n;0.748;0.724;0.014;0.630196
trigger-0-bounded-lhs-0-historically;2l;0.639;0.618;0.011;0.52947
trigger-0-bounded-lhs-0-historically;2c;1.589;1.555;0.022;1.35269
trigger-0-bounded-lhs-0-historically;4n;1.747;1.693;0.022;1.39826
trigger-0-bounded-lhs-0-historically;4l;1.285;1.256;0.023;1.08516
trigger-0-bounded-lhs-0-historically;4c;7.110;7.043;0.053;5.84545
trigger-0-bounded-lhs-0-historically;8n;3.928;3.880;0.036;3.06184
trigger-0-bounded-lhs-0-historically;8l;2.593;2.555;0.026;2.20723
trigger-0-bounded-lhs-0-historically;8c;31.840;31.629;0.183;24.7076
trigger-0-bounded-lhs-0-historically;baseline;0.320;0.300;0.010;0.253111
trigger-0-bounded-lhs-0-historically;2n;0.764;0.740;0.014;0.643621
trigger-0-bounded-lhs-0-historically;2l;0.644;0.621;0.018;0.53167
trigger-0-bounded-lhs-0-historically;2c;1.561;1.530;0.026;1.33017
trigger-0-bounded-lhs-0-historically;4n;1.756;1.723;0.027;1.43045
trigger-0-bounded-lhs-0-historically;4l;1.324;1.296;0.017;1.12023
trigger-0-bounded-lhs-0-historically;4c;7.041;6.978;0.050;5.78939
trigger-0-bounded-lhs-0-historically;8n;3.932;3.888;0.033;3.05813
trigger-0-bounded-lhs-0-historically;8l;2.597;2.557;0.031;2.21371
trigger-0-bounded-lhs-0-historically;8c;32.030;31.806;0.193;24.8144
trigger-0-bounded-lhs-0-historically;baseline;0.328;0.308;0.014;0.260263
trigger-0-bounded-lhs-0-historically;2n;0.762;0.739;0.014;0.64301
trigger-0-bounded-lhs-0-historically;2l;0.632;0.610;0.017;0.521737
trigger-0-bounded-lhs-0-historically;2c;1.544;1.516;0.020;1.31493
trigger-0-bounded-lhs-0-historically;4n;1.721;1.692;0.020;1.40202
trigger-0-bounded-lhs-0-historically;4l;1.288;1.258;0.020;1.08624
trigger-0-bounded-lhs-0-historically;4c;7.179;7.112;0.055;5.9009
trigger-0-bounded-lhs-0-historically;8n;4.295;4.234;0.043;3.35731
trigger-0-bounded-lhs-0-historically;8l;2.766;2.722;0.033;2.36539
trigger-0-bounded-lhs-0-historically;8c;32.239;32.022;0.186;25.1052
trigger-0-bounded-lhs-0-historically;baseline;0.332;0.313;0.012;0.266041
trigger-0-bounded-lhs-0-historically;2n;0.743;0.721;0.013;0.624034
trigger-0-bounded-lhs-0-historically;2l;0.654;0.629;0.021;0.538915
trigger-0-bounded-lhs-0-historically;2c;1.594;1.540;0.026;1.33813
trigger-0-bounded-lhs-0-historically;4n;1.758;1.722;0.029;1.43235
trigger-0-bounded-lhs-0-historically;4l;1.293;1.265;0.022;1.08919
trigger-0-bounded-lhs-0-historically;4c;7.094;7.028;0.056;5.81526
trigger-0-bounded-lhs-0-historically;8n;3.935;3.891;0.035;3.06199
trigger-0-bounded-lhs-0-historically;8l;2.602;2.563;0.029;2.22043
trigger-0-bounded-lhs-0-historically;8c;31.917;31.707;0.186;24.7439
trigger-0-bounded-lhs-0-historically;baseline;0.333;0.313;0.011;0.264119
trigger-0-bounded-lhs-0-historically;2n;0.754;0.728;0.022;0.632514
trigger-0-bounded-lhs-0-historically;2l;0.641;0.619;0.012;0.529298
trigger-0-bounded-lhs-0-historically;2c;1.544;1.514;0.021;1.31504
trigger-0-bounded-lhs-0-historically;4n;1.750;1.711;0.021;1.4199
trigger-0-bounded-lhs-0-historically;4l;1.272;1.245;0.022;1.07353
trigger-0-bounded-lhs-0-historically;4c;7.143;7.079;0.053;5.88084
trigger-0-bounded-lhs-0-historically;8n;3.927;3.880;0.036;3.05374
trigger-0-bounded-lhs-0-historically;8l;2.622;2.584;0.027;2.24094
trigger-0-bounded-lhs-0-historically;8c;31.862;31.652;0.181;24.7216
trigger-0-bounded-lhs-0-historically;baseline;0.311;0.293;0.009;0.247645
trigger-0-bounded-lhs-0-historically;2n;0.769;0.744;0.015;0.64604
trigger-0-bounded-lhs-0-historically;2l;0.646;0.623;0.012;0.53228
trigger-0-bounded-lhs-0-historically;2c;1.536;1.503;0.022;1.30364
trigger-0-bounded-lhs-0-historically;4n;1.729;1.701;0.018;1.40801
trigger-0-bounded-lhs-0-historically;4l;1.326;1.298;0.024;1.11932
trigger-0-bounded-lhs-0-historically;4c;7.201;7.116;0.054;5.91595
trigger-0-bounded-lhs-0-historically;8n;3.909;3.867;0.033;3.04804
trigger-0-bounded-lhs-0-historically;8l;2.622;2.581;0.033;2.23808
trigger-0-bounded-lhs-0-historically;8c;31.898;31.678;0.200;24.7125
trigger-0-bounded-lhs-0-historically;baseline;0.308;0.288;0.014;0.243661
trigger-0-bounded-lhs-0-historically;2n;0.746;0.724;0.013;0.631176
trigger-0-bounded-lhs-0-historically;2l;0.615;0.594;0.011;0.509001
trigger-0-bounded-lhs-0-historically;2c;1.534;1.504;0.020;1.30553
trigger-0-bounded-lhs-0-historically;4n;1.750;1.718;0.026;1.42083
trigger-0-bounded-lhs-0-historically;4l;1.305;1.276;0.022;1.10192
trigger-0-bounded-lhs-0-historically;4c;7.126;7.061;0.053;5.86466
trigger-0-bounded-lhs-0-historically;8n;3.949;3.905;0.036;3.08213
trigger-0-bounded-lhs-0-historically;8l;2.626;2.583;0.032;2.24264
trigger-0-bounded-lhs-0-historically;8c;31.900;31.684;0.187;24.7149
trigger-0-bounded-lhs-0-historically;baseline;0.328;0.307;0.016;0.259442
trigger-0-bounded-lhs-0-historically;2n;0.758;0.735;0.018;0.639614
trigger-0-bounded-lhs-0-historically;2l;0.659;0.636;0.013;0.54619
trigger-0-bounded-lhs-0-historically;2c;1.528;1.496;0.022;1.29548
trigger-0-bounded-lhs-0-historically;4n;1.738;1.706;0.021;1.40611
trigger-0-bounded-lhs-0-historically;4l;1.305;1.276;0.019;1.09965
trigger-0-bounded-lhs-0-historically;4c;7.121;7.057;0.049;5.86011
trigger-0-bounded-lhs-0-historically;8n;4.003;3.960;0.030;3.11387
trigger-0-bounded-lhs-0-historically;8l;2.617;2.577;0.032;2.2362
trigger-0-bounded-lhs-0-historically;8c;31.886;31.675;0.180;24.7713
trigger-0-bounded-lhs-0-historically;baseline;0.316;0.294;0.013;0.249317
trigger-0-bounded-lhs-0-historically;2n;0.753;0.732;0.014;0.636935
trigger-0-bounded-lhs-0-historically;2l;0.636;0.615;0.013;0.526081
trigger-0-bounded-lhs-0-historically;2c;1.529;1.500;0.022;1.30135
trigger-0-bounded-lhs-0-historically;4n;1.746;1.713;0.022;1.41737
trigger-0-bounded-lhs-0-historically;4l;1.278;1.247;0.021;1.07599
trigger-0-bounded-lhs-0-historically;4c;7.167;7.081;0.060;5.89101
trigger-0-bounded-lhs-0-historically;8n;3.918;3.873;0.031;3.04161
trigger-0-bounded-lhs-0-historically;8l;2.592;2.553;0.029;2.21313
trigger-0-bounded-lhs-0-historically;8c;31.727;31.513;0.190;24.6197
trigger-0-bounded-lhs-0-since;baseline;0.228;0.206;0.018;0.173205
trigger-0-bounded-lhs-0-since;2n;0.549;0.527;0.015;0.453203
trigger-0-bounded-lhs-0-since;2l;0.482;0.457;0.015;0.388292
trigger-0-bounded-lhs-0-since;2c;1.065;1.039;0.016;0.900666
trigger-0-bounded-lhs-0-since;4n;1.243;1.216;0.016;1.03214
trigger-0-bounded-lhs-0-since;4l;0.938;0.913;0.016;0.778977
trigger-0-bounded-lhs-0-since;4c;5.061;5.009;0.036;4.25
trigger-0-bounded-lhs-0-since;8n;2.802;2.765;0.025;2.23468
trigger-0-bounded-lhs-0-since;8l;1.887;1.850;0.025;1.58937
trigger-0-bounded-lhs-0-since;8c;22.926;22.757;0.149;18.2156
trigger-0-bounded-lhs-0-since;baseline;0.239;0.221;0.010;0.185292
trigger-0-bounded-lhs-0-since;2n;0.540;0.518;0.017;0.446405
trigger-0-bounded-lhs-0-since;2l;0.479;0.460;0.013;0.391224
trigger-0-bounded-lhs-0-since;2c;1.049;1.024;0.015;0.886636
trigger-0-bounded-lhs-0-since;4n;1.232;1.205;0.022;1.02255
trigger-0-bounded-lhs-0-since;4l;0.914;0.888;0.015;0.757534
trigger-0-bounded-lhs-0-since;4c;5.038;4.966;0.041;4.21407
trigger-0-bounded-lhs-0-since;8n;2.770;2.735;0.025;2.2123
trigger-0-bounded-lhs-0-since;8l;1.850;1.818;0.022;1.56421
trigger-0-bounded-lhs-0-since;8c;22.826;22.663;0.137;18.1292
trigger-0-bounded-lhs-0-since;baseline;0.228;0.209;0.009;0.175258
trigger-0-bounded-lhs-0-since;2n;0.552;0.517;0.018;0.446213
trigger-0-bounded-lhs-0-since;2l;0.476;0.451;0.015;0.383092
trigger-0-bounded-lhs-0-since;2c;1.062;1.036;0.016;0.894787
trigger-0-bounded-lhs-0-since;4n;1.230;1.203;0.019;1.02358
trigger-0-bounded-lhs-0-since;4l;0.949;0.921;0.019;0.789416
trigger-0-bounded-lhs-0-since;4c;5.056;5.002;0.043;4.24361
trigger-0-bounded-lhs-0-since;8n;2.817;2.778;0.029;2.24027
trigger-0-bounded-lhs-0-since;8l;1.912;1.877;0.024;1.618
trigger-0-bounded-lhs-0-since;8c;22.740;22.576;0.143;18.039
trigger-0-bounded-lhs-0-since;baseline;0.243;0.224;0.015;0.189176
trigger-0-bounded-lhs-0-since;2n;0.548;0.526;0.017;0.45133
trigger-0-bounded-lhs-0-since;2l;0.474;0.453;0.011;0.385466
trigger-0-bounded-lhs-0-since;2c;1.078;1.049;0.019;0.907419
trigger-0-bounded-lhs-0-since;4n;1.230;1.200;0.019;1.01996
trigger-0-bounded-lhs-0-since;4l;0.916;0.890;0.015;0.759736
trigger-0-bounded-lhs-0-since;4c;5.083;5.030;0.041;4.27232
trigger-0-bounded-lhs-0-since;8n;2.768;2.730;0.028;2.21207
trigger-0-bounded-lhs-0-since;8l;1.858;1.825;0.022;1.57051
trigger-0-bounded-lhs-0-since;8c;22.654;22.491;0.133;17.9487
trigger-0-bounded-lhs-0-since;baseline;0.225;0.206;0.015;0.173379
trigger-0-bounded-lhs-0-since;2n;0.521;0.501;0.011;0.430244
trigger-0-bounded-lhs-0-since;2l;0.477;0.457;0.013;0.38923
trigger-0-bounded-lhs-0-since;2c;1.071;1.041;0.021;0.901492
trigger-0-bounded-lhs-0-since;4n;1.227;1.200;0.017;1.02155
trigger-0-bounded-lhs-0-since;4l;0.904;0.879;0.014;0.748292
trigger-0-bounded-lhs-0-since;4c;4.995;4.940;0.042;4.1918
trigger-0-bounded-lhs-0-since;8n;2.764;2.729;0.029;2.2031
trigger-0-bounded-lhs-0-since;8l;1.851;1.817;0.027;1.56184
trigger-0-bounded-lhs-0-since;8c;23.088;22.923;0.139;18.3565
trigger-0-bounded-lhs-0-since;baseline;0.230;0.212;0.011;0.177922
trigger-0-bounded-lhs-0-since;2n;0.521;0.500;0.011;0.429194
trigger-0-bounded-lhs-0-since;2l;0.471;0.450;0.014;0.382866
trigger-0-bounded-lhs-0-since;2c;1.066;1.040;0.017;0.899341
trigger-0-bounded-lhs-0-since;4n;1.224;1.198;0.015;1.01681
trigger-0-bounded-lhs-0-since;4l;0.911;0.886;0.018;0.756674
trigger-0-bounded-lhs-0-since;4c;4.999;4.934;0.043;4.18368
trigger-0-bounded-lhs-0-since;8n;2.762;2.726;0.024;2.19535
trigger-0-bounded-lhs-0-since;8l;1.859;1.824;0.025;1.56975
trigger-0-bounded-lhs-0-since;8c;22.749;22.586;0.143;18.0748
trigger-0-bounded-lhs-0-since;baseline;0.231;0.212;0.015;0.178206
trigger-0-bounded-lhs-0-since;2n;0.528;0.507;0.011;0.436611
trigger-0-bounded-lhs-0-since;2l;0.483;0.460;0.012;0.392082
trigger-0-bounded-lhs-0-since;2c;1.078;1.036;0.021;0.894291
trigger-0-bounded-lhs-0-since;4n;1.233;1.208;0.017;1.02931
trigger-0-bounded-lhs-0-since;4l;0.894;0.868;0.018;0.739395
trigger-0-bounded-lhs-0-since;4c;5.110;5.054;0.046;4.29313
trigger-0-bounded-lhs-0-since;8n;2.791;2.753;0.026;2.22704
trigger-0-bounded-lhs-0-since;8l;1.888;1.853;0.026;1.59442
trigger-0-bounded-lhs-0-since;8c;22.900;22.727;0.143;18.2008
trigger-0-bounded-lhs-0-since;baseline;0.219;0.198;0.015;0.164836
trigger-0-bounded-lhs-0-since;2n;0.527;0.505;0.011;0.433758
trigger-0-bounded-lhs-0-since;2l;0.475;0.454;0.017;0.386825
trigger-0-bounded-lhs-0-since;2c;1.059;1.031;0.021;0.890905
trigger-0-bounded-lhs-0-since;4n;1.229;1.203;0.016;1.02308
trigger-0-bounded-lhs-0-since;4l;0.890;0.864;0.021;0.736284
trigger-0-bounded-lhs-0-since;4c;5.001;4.949;0.039;4.19484
trigger-0-bounded-lhs-0-since;8n;2.785;2.748;0.025;2.21391
trigger-0-bounded-lhs-0-since;8l;1.890;1.856;0.022;1.59802
trigger-0-bounded-lhs-0-since;8c;22.541;22.379;0.143;17.8486
trigger-0-bounded-lhs-0-since;baseline;0.220;0.202;0.009;0.168822
trigger-0-bounded-lhs-0-since;2n;0.530;0.510;0.012;0.438227
trigger-0-bounded-lhs-0-since;2l;0.511;0.486;0.016;0.414523
trigger-0-bounded-lhs-0-since;2c;1.041;1.015;0.016;0.877766
trigger-0-bounded-lhs-0-since;4n;1.225;1.197;0.022;1.01659
trigger-0-bounded-lhs-0-since;4l;0.918;0.891;0.018;0.760194
trigger-0-bounded-lhs-0-since;4c;4.998;4.942;0.044;4.19146
trigger-0-bounded-lhs-0-since;8n;2.802;2.765;0.028;2.23805
trigger-0-bounded-lhs-0-since;8l;1.859;1.827;0.021;1.5768
trigger-0-bounded-lhs-0-since;8c;22.595;22.434;0.146;17.9218
trigger-0-bounded-lhs-0-since;baseline;0.239;0.218;0.013;0.18339
trigger-0-bounded-lhs-0-since;2n;0.534;0.513;0.011;0.442092
trigger-0-bounded-lhs-0-since;2l;0.482;0.460;0.012;0.390912
trigger-0-bounded-lhs-0-since;2c;1.075;1.048;0.019;0.906976
trigger-0-bounded-lhs-0-since;4n;1.221;1.195;0.016;1.01646
trigger-0-bounded-lhs-0-since;4l;0.918;0.892;0.015;0.762193
trigger-0-bounded-lhs-0-since;4c;5.004;4.948;0.044;4.18741
trigger-0-bounded-lhs-0-since;8n;2.807;2.747;0.031;2.21939
trigger-0-bounded-lhs-0-since;8l;1.880;1.847;0.021;1.58831
trigger-0-bounded-lhs-0-since;8c;22.578;22.414;0.148;17.8727
trigger-0-bounded-lhs-1-historically;baseline;0.512;0.491;0.017;0.422777
trigger-0-bounded-lhs-1-historically;2n;1.126;1.100;0.019;0.93978
trigger-0-bounded-lhs-1-historically;2l;1.005;0.980;0.020;0.850797
trigger-0-bounded-lhs-1-historically;2c;2.356;2.300;0.025;1.97894
trigger-0-bounded-lhs-1-historically;4n;2.650;2.613;0.024;2.1172
trigger-0-bounded-lhs-1-historically;4l;2.018;1.985;0.021;1.73028
trigger-0-bounded-lhs-1-historically;4c;10.723;10.632;0.082;8.54088
trigger-0-bounded-lhs-1-historically;8n;5.917;5.864;0.038;4.60993
trigger-0-bounded-lhs-1-historically;8l;4.096;4.049;0.035;3.54033
trigger-0-bounded-lhs-1-historically;8c;49.003;48.716;0.249;38.3508
trigger-0-bounded-lhs-1-historically;baseline;0.499;0.476;0.015;0.409643
trigger-0-bounded-lhs-1-historically;2n;1.139;1.114;0.016;0.952928
trigger-0-bounded-lhs-1-historically;2l;0.976;0.952;0.014;0.82552
trigger-0-bounded-lhs-1-historically;2c;2.322;2.287;0.027;1.97012
trigger-0-bounded-lhs-1-historically;4n;2.585;2.551;0.025;2.05694
trigger-0-bounded-lhs-1-historically;4l;1.989;1.956;0.026;1.7034
trigger-0-bounded-lhs-1-historically;4c;10.853;10.765;0.071;8.66002
trigger-0-bounded-lhs-1-historically;8n;5.928;5.875;0.042;4.60916
trigger-0-bounded-lhs-1-historically;8l;4.070;4.022;0.040;3.5158
trigger-0-bounded-lhs-1-historically;8c;48.089;47.804;0.260;37.353
trigger-0-bounded-lhs-1-historically;baseline;0.487;0.467;0.012;0.400411
trigger-0-bounded-lhs-1-historically;2n;1.132;1.106;0.020;0.946136
trigger-0-bounded-lhs-1-historically;2l;1.018;0.993;0.015;0.863697
trigger-0-bounded-lhs-1-historically;2c;2.299;2.264;0.029;1.94655
trigger-0-bounded-lhs-1-historically;4n;2.605;2.572;0.024;2.08252
trigger-0-bounded-lhs-1-historically;4l;2.024;1.989;0.024;1.73224
trigger-0-bounded-lhs-1-historically;4c;10.711;10.623;0.072;8.54491
trigger-0-bounded-lhs-1-historically;8n;5.936;5.871;0.049;4.62049
trigger-0-bounded-lhs-1-historically;8l;4.071;4.023;0.037;3.51302
trigger-0-bounded-lhs-1-historically;8c;48.434;48.148;0.251;37.781
trigger-0-bounded-lhs-1-historically;baseline;0.492;0.471;0.016;0.404521
trigger-0-bounded-lhs-1-historically;2n;1.118;1.094;0.014;0.935301
trigger-0-bounded-lhs-1-historically;2l;1.000;0.975;0.018;0.846241
trigger-0-bounded-lhs-1-historically;2c;2.285;2.251;0.026;1.93851
trigger-0-bounded-lhs-1-historically;4n;2.638;2.589;0.028;2.09912
trigger-0-bounded-lhs-1-historically;4l;2.008;1.975;0.027;1.71853
trigger-0-bounded-lhs-1-historically;4c;10.745;10.655;0.076;8.5606
trigger-0-bounded-lhs-1-historically;8n;5.953;5.900;0.039;4.64022
trigger-0-bounded-lhs-1-historically;8l;4.103;4.052;0.038;3.54219
trigger-0-bounded-lhs-1-historically;8c;48.165;47.879;0.257;37.5013
trigger-0-bounded-lhs-1-historically;baseline;0.497;0.477;0.011;0.408826
trigger-0-bounded-lhs-1-historically;2n;1.150;1.123;0.021;0.961329
trigger-0-bounded-lhs-1-historically;2l;0.983;0.957;0.015;0.829425
trigger-0-bounded-lhs-1-historically;2c;2.295;2.262;0.022;1.94591
trigger-0-bounded-lhs-1-historically;4n;2.631;2.595;0.028;2.09653
trigger-0-bounded-lhs-1-historically;4l;2.017;1.981;0.026;1.72643
trigger-0-bounded-lhs-1-historically;4c;10.744;10.648;0.079;8.56217
trigger-0-bounded-lhs-1-historically;8n;5.937;5.883;0.042;4.62637
trigger-0-bounded-lhs-1-historically;8l;4.098;4.050;0.040;3.53881
trigger-0-bounded-lhs-1-historically;8c;48.123;47.830;0.263;37.4824
trigger-0-bounded-lhs-1-historically;baseline;0.482;0.462;0.011;0.396347
trigger-0-bounded-lhs-1-historically;2n;1.132;1.107;0.018;0.946721
trigger-0-bounded-lhs-1-historically;2l;0.999;0.974;0.015;0.845201
trigger-0-bounded-lhs-1-historically;2c;2.288;2.254;0.025;1.93331
trigger-0-bounded-lhs-1-historically;4n;2.613;2.577;0.023;2.08694
trigger-0-bounded-lhs-1-historically;4l;2.014;1.981;0.021;1.72367
trigger-0-bounded-lhs-1-historically;4c;10.699;10.612;0.073;8.50819
trigger-0-bounded-lhs-1-historically;8n;5.917;5.862;0.047;4.61945
trigger-0-bounded-lhs-1-historically;8l;4.113;4.063;0.038;3.55228
trigger-0-bounded-lhs-1-historically;8c;48.182;47.890;0.265;37.5257
trigger-0-bounded-lhs-1-historically;baseline;0.489;0.468;0.016;0.402127
trigger-0-bounded-lhs-1-historically;2n;1.159;1.131;0.018;0.968479
trigger-0-bounded-lhs-1-historically;2l;0.977;0.954;0.016;0.827894
trigger-0-bounded-lhs-1-historically;2c;2.267;2.234;0.023;1.92211
trigger-0-bounded-lhs-1-historically;4n;2.641;2.606;0.029;2.10594
trigger-0-bounded-lhs-1-historically;4l;2.015;1.982;0.021;1.72654
trigger-0-bounded-lhs-1-historically;4c;10.690;10.584;0.078;8.50178
trigger-0-bounded-lhs-1-historically;8n;5.920;5.867;0.041;4.61479
trigger-0-bounded-lhs-1-historically;8l;4.082;4.032;0.039;3.51647
trigger-0-bounded-lhs-1-historically;8c;48.030;47.749;0.249;37.3641
trigger-0-bounded-lhs-1-historically;baseline;0.486;0.466;0.012;0.400095
trigger-0-bounded-lhs-1-historically;2n;1.135;1.110;0.016;0.943441
trigger-0-bounded-lhs-1-historically;2l;1.002;0.974;0.017;0.84464
trigger-0-bounded-lhs-1-historically;2c;2.287;2.253;0.022;1.93591
trigger-0-bounded-lhs-1-historically;4n;2.595;2.561;0.023;2.07057
trigger-0-bounded-lhs-1-historically;4l;2.021;1.987;0.022;1.73065
trigger-0-bounded-lhs-1-historically;4c;10.763;10.676;0.073;8.58075
trigger-0-bounded-lhs-1-historically;8n;6.025;5.950;0.045;4.67391
trigger-0-bounded-lhs-1-historically;8l;4.053;4.006;0.038;3.49189
trigger-0-bounded-lhs-1-historically;8c;51.208;50.928;0.247;39.9506
trigger-0-bounded-lhs-1-historically;baseline;0.554;0.532;0.011;0.459454
trigger-0-bounded-lhs-1-historically;2n;1.288;1.261;0.017;1.08224
trigger-0-bounded-lhs-1-historically;2l;1.107;1.079;0.018;0.939128
trigger-0-bounded-lhs-1-historically;2c;2.552;2.515;0.027;2.16701
trigger-0-bounded-lhs-1-historically;4n;2.768;2.732;0.024;2.21023
trigger-0-bounded-lhs-1-historically;4l;2.023;1.989;0.022;1.73252
trigger-0-bounded-lhs-1-historically;4c;10.736;10.645;0.076;8.55332
trigger-0-bounded-lhs-1-historically;8n;5.947;5.893;0.040;4.63611
trigger-0-bounded-lhs-1-historically;8l;4.171;4.110;0.039;3.59998
trigger-0-bounded-lhs-1-historically;8c;48.016;47.737;0.245;37.3348
trigger-0-bounded-lhs-1-historically;baseline;0.488;0.466;0.015;0.40117
trigger-0-bounded-lhs-1-historically;2n;1.171;1.146;0.015;0.980334
trigger-0-bounded-lhs-1-historically;2l;0.994;0.967;0.017;0.83915
trigger-0-bounded-lhs-1-historically;2c;2.277;2.242;0.027;1.92632
trigger-0-bounded-lhs-1-historically;4n;2.624;2.588;0.029;2.08824
trigger-0-bounded-lhs-1-historically;4l;2.004;1.972;0.021;1.71637
trigger-0-bounded-lhs-1-historically;4c;10.691;10.605;0.066;8.53146
trigger-0-bounded-lhs-1-historically;8n;6.002;5.948;0.044;4.67518
trigger-0-bounded-lhs-1-historically;8l;4.056;4.009;0.038;3.50049
trigger-0-bounded-lhs-1-historically;8c;48.050;47.768;0.255;37.3634
trigger-0-bounded-lhs-1-neg-historically;baseline;0.500;0.478;0.017;0.409274
trigger-0-bounded-lhs-1-neg-historically;2n;1.125;1.099;0.016;0.942722
trigger-0-bounded-lhs-1-neg-historically;2l;0.979;0.954;0.019;0.821483
trigger-0-bounded-lhs-1-neg-historically;2c;2.283;2.249;0.025;1.92745
trigger-0-bounded-lhs-1-neg-historically;4n;2.616;2.578;0.031;2.06206
trigger-0-bounded-lhs-1-neg-historically;4l;2.006;1.971;0.030;1.71529
trigger-0-bounded-lhs-1-neg-historically;4c;10.656;10.565;0.072;8.43636
trigger-0-bounded-lhs-1-neg-historically;8n;5.693;5.623;0.039;4.39958
trigger-0-bounded-lhs-1-neg-historically;8l;3.802;3.761;0.030;3.25179
trigger-0-bounded-lhs-1-neg-historically;8c;45.724;45.490;0.216;35.5247
trigger-0-bounded-lhs-1-neg-historically;baseline;0.463;0.442;0.010;0.377599
trigger-0-bounded-lhs-1-neg-historically;2n;1.062;1.038;0.013;0.889184
trigger-0-bounded-lhs-1-neg-historically;2l;0.931;0.907;0.014;0.780589
trigger-0-bounded-lhs-1-neg-historically;2c;2.137;2.106;0.020;1.79791
trigger-0-bounded-lhs-1-neg-historically;4n;2.440;2.405;0.028;1.91267
trigger-0-bounded-lhs-1-neg-historically;4l;1.904;1.851;0.023;1.60647
trigger-0-bounded-lhs-1-neg-historically;4c;10.014;9.945;0.063;7.92642
trigger-0-bounded-lhs-1-neg-historically;8n;5.556;5.513;0.032;4.31321
trigger-0-bounded-lhs-1-neg-historically;8l;3.750;3.708;0.031;3.21664
trigger-0-bounded-lhs-1-neg-historically;8c;45.382;45.172;0.200;35.3562
trigger-0-bounded-lhs-1-neg-historically;baseline;0.456;0.435;0.013;0.370506
trigger-0-bounded-lhs-1-neg-historically;2n;1.063;1.040;0.014;0.8896
trigger-0-bounded-lhs-1-neg-historically;2l;0.918;0.892;0.017;0.764978
trigger-0-bounded-lhs-1-neg-historically;2c;2.142;2.111;0.022;1.80199
trigger-0-bounded-lhs-1-neg-historically;4n;2.440;2.409;0.024;1.91532
trigger-0-bounded-lhs-1-neg-historically;4l;1.871;1.842;0.018;1.59465
trigger-0-bounded-lhs-1-neg-historically;4c;9.999;9.930;0.058;7.93077
trigger-0-bounded-lhs-1-neg-historically;8n;5.591;5.525;0.039;4.32142
trigger-0-bounded-lhs-1-neg-historically;8l;3.750;3.710;0.031;3.20678
trigger-0-bounded-lhs-1-neg-historically;8c;45.017;44.809;0.202;34.9691
trigger-0-bounded-lhs-1-neg-historically;baseline;0.460;0.440;0.011;0.373899
trigger-0-bounded-lhs-1-neg-historically;2n;1.042;1.016;0.015;0.869396
trigger-0-bounded-lhs-1-neg-historically;2l;0.927;0.902;0.019;0.778447
trigger-0-bounded-lhs-1-neg-historically;2c;2.150;2.121;0.019;1.81368
trigger-0-bounded-lhs-1-neg-historically;4n;2.442;2.412;0.019;1.91868
trigger-0-bounded-lhs-1-neg-historically;4l;1.861;1.833;0.018;1.58933
trigger-0-bounded-lhs-1-neg-historically;4c;10.023;9.951;0.055;7.9403
trigger-0-bounded-lhs-1-neg-historically;8n;5.557;5.512;0.033;4.30895
trigger-0-bounded-lhs-1-neg-historically;8l;3.744;3.703;0.034;3.20952
trigger-0-bounded-lhs-1-neg-historically;8c;45.085;44.877;0.202;35.0796
trigger-0-bounded-lhs-1-neg-historically;baseline;0.455;0.436;0.010;0.372225
trigger-0-bounded-lhs-1-neg-historically;2n;1.061;1.037;0.018;0.88753
trigger-0-bounded-lhs-1-neg-historically;2l;0.946;0.923;0.014;0.795226
trigger-0-bounded-lhs-1-neg-historically;2c;2.173;2.143;0.018;1.83509
trigger-0-bounded-lhs-1-neg-historically;4n;2.457;2.427;0.019;1.9376
trigger-0-bounded-lhs-1-neg-historically;4l;1.870;1.839;0.020;1.59536
trigger-0-bounded-lhs-1-neg-historically;4c;10.049;9.979;0.058;7.97049
trigger-0-bounded-lhs-1-neg-historically;8n;5.516;5.472;0.036;4.27723
trigger-0-bounded-lhs-1-neg-historically;8l;3.740;3.690;0.033;3.19536
trigger-0-bounded-lhs-1-neg-historically;8c;44.851;44.643;0.190;34.8429
trigger-0-bounded-lhs-1-neg-historically;baseline;0.459;0.437;0.012;0.373276
trigger-0-bounded-lhs-1-neg-historically;2n;1.043;1.018;0.016;0.870306
trigger-0-bounded-lhs-1-neg-historically;2l;0.913;0.890;0.013;0.766349
trigger-0-bounded-lhs-1-neg-historically;2c;2.153;2.122;0.020;1.81463
trigger-0-bounded-lhs-1-neg-historically;4n;2.453;2.424;0.022;1.93314
