experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-0-unbounded-lhs-2-historically;baseline;0.201;0.181;0.015;0.042458;0.116785
trigger-0-unbounded-lhs-2-historically;2n;0.436;0.416;0.011;0.078848;0.255745
trigger-0-unbounded-lhs-2-historically;2l;0.402;0.381;0.012;0.08973;0.250894
trigger-0-unbounded-lhs-2-historically;2c;0.878;0.854;0.016;0.159934;0.534107
trigger-0-unbounded-lhs-2-historically;4n;0.982;0.955;0.021;0.176421;0.479324
trigger-0-unbounded-lhs-2-historically;4l;0.794;0.768;0.016;0.189749;0.517192
trigger-0-unbounded-lhs-2-historically;4c;4.207;4.154;0.041;0.735532;2.12164
trigger-0-unbounded-lhs-2-historically;8n;2.256;2.217;0.026;0.429715;1.0553
trigger-0-unbounded-lhs-2-historically;8l;1.627;1.593;0.022;0.389808;1.08608
trigger-0-unbounded-lhs-2-historically;8c;18.875;18.721;0.141;3.76368;8.95421
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.213;0.191;0.010;0.048745;0.12256
trigger-0-unbounded-lhs-2-neg-historically;2n;0.464;0.437;0.018;0.083681;0.266889
trigger-0-unbounded-lhs-2-neg-historically;2l;0.409;0.385;0.012;0.097506;0.254943
trigger-0-unbounded-lhs-2-neg-historically;2c;0.914;0.882;0.023;0.169897;0.548658
trigger-0-unbounded-lhs-2-neg-historically;4n;1.011;0.981;0.019;0.192826;0.488338
trigger-0-unbounded-lhs-2-neg-historically;4l;0.822;0.794;0.016;0.196826;0.536182
trigger-0-unbounded-lhs-2-neg-historically;4c;4.207;4.150;0.045;0.78204;2.04706
trigger-0-unbounded-lhs-2-neg-historically;8n;2.323;2.282;0.033;0.462048;1.15109
trigger-0-unbounded-lhs-2-neg-historically;8l;1.662;1.626;0.023;0.421094;1.11547
trigger-0-unbounded-lhs-2-neg-historically;8c;18.858;18.697;0.152;3.79633;8.87928
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.205;0.186;0.015;0.047536;0.119674
trigger-0-unbounded-lhs-2-neg-historically;2n;0.459;0.435;0.018;0.085968;0.26846
trigger-0-unbounded-lhs-2-neg-historically;2l;0.404;0.384;0.011;0.096358;0.254714
trigger-0-unbounded-lhs-2-neg-historically;2c;0.908;0.879;0.019;0.172317;0.545787
trigger-0-unbounded-lhs-2-neg-historically;4n;1.019;0.992;0.020;0.192874;0.494491
trigger-0-unbounded-lhs-2-neg-historically;4l;0.812;0.784;0.018;0.193815;0.531219
trigger-0-unbounded-lhs-2-neg-historically;4c;4.189;4.136;0.047;0.788591;2.04924
trigger-0-unbounded-lhs-2-neg-historically;8n;2.288;2.251;0.029;0.472248;1.10845
trigger-0-unbounded-lhs-2-neg-historically;8l;1.644;1.609;0.024;0.4185;1.10479
trigger-0-unbounded-lhs-2-neg-historically;8c;18.844;18.685;0.143;3.79276;8.87162
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.207;0.187;0.012;0.046995;0.119044
trigger-0-unbounded-lhs-2-neg-historically;2n;0.448;0.427;0.016;0.083949;0.264671
trigger-0-unbounded-lhs-2-neg-historically;2l;0.401;0.379;0.013;0.09513;0.250654
trigger-0-unbounded-lhs-2-neg-historically;2c;0.905;0.878;0.017;0.169351;0.546932
trigger-0-unbounded-lhs-2-neg-historically;4n;1.004;0.975;0.018;0.191658;0.485858
trigger-0-unbounded-lhs-2-neg-historically;4l;0.808;0.783;0.015;0.191757;0.529236
trigger-0-unbounded-lhs-2-neg-historically;4c;4.246;4.190;0.044;0.804992;2.08198
trigger-0-unbounded-lhs-2-neg-historically;8n;2.261;2.222;0.028;0.460257;1.09563
trigger-0-unbounded-lhs-2-neg-historically;8l;1.642;1.609;0.021;0.418292;1.10373
trigger-0-unbounded-lhs-2-neg-historically;8c;19.178;19.025;0.145;3.98474;9.16321
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.215;0.192;0.015;0.048598;0.123365
trigger-0-unbounded-lhs-2-neg-historically;2n;0.441;0.420;0.016;0.082157;0.259947
trigger-0-unbounded-lhs-2-neg-historically;2l;0.408;0.385;0.013;0.096375;0.256014
trigger-0-unbounded-lhs-2-neg-historically;2c;0.912;0.884;0.019;0.171842;0.551386
trigger-0-unbounded-lhs-2-neg-historically;4n;1.005;0.977;0.018;0.193821;0.486816
trigger-0-unbounded-lhs-2-neg-historically;4l;0.815;0.787;0.018;0.194784;0.531092
trigger-0-unbounded-lhs-2-neg-historically;4c;4.230;4.175;0.041;0.796133;2.08114
trigger-0-unbounded-lhs-2-neg-historically;8n;2.277;2.241;0.024;0.472195;1.11609
trigger-0-unbounded-lhs-2-neg-historically;8l;1.638;1.606;0.023;0.416936;1.1025
trigger-0-unbounded-lhs-2-neg-historically;8c;18.916;18.762;0.147;3.83433;8.918
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.221;0.200;0.015;0.049622;0.130776
trigger-0-unbounded-lhs-2-neg-historically;2n;0.447;0.426;0.011;0.083284;0.264678
trigger-0-unbounded-lhs-2-neg-historically;2l;0.400;0.379;0.011;0.095169;0.250748
trigger-0-unbounded-lhs-2-neg-historically;2c;0.901;0.875;0.016;0.16861;0.545794
trigger-0-unbounded-lhs-2-neg-historically;4n;0.996;0.970;0.016;0.19341;0.485837
trigger-0-unbounded-lhs-2-neg-historically;4l;0.814;0.790;0.015;0.192541;0.535644
trigger-0-unbounded-lhs-2-neg-historically;4c;4.218;4.165;0.047;0.791436;2.08111
trigger-0-unbounded-lhs-2-neg-historically;8n;2.279;2.242;0.030;0.474884;1.11493
trigger-0-unbounded-lhs-2-neg-historically;8l;1.652;1.619;0.022;0.419806;1.11362
trigger-0-unbounded-lhs-2-neg-historically;8c;18.942;18.789;0.144;3.82211;8.92722
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.210;0.191;0.009;0.049317;0.122848
trigger-0-unbounded-lhs-2-neg-historically;2n;0.440;0.419;0.011;0.083205;0.259737
trigger-0-unbounded-lhs-2-neg-historically;2l;0.402;0.380;0.016;0.095547;0.252149
trigger-0-unbounded-lhs-2-neg-historically;2c;0.899;0.874;0.015;0.16708;0.543505
trigger-0-unbounded-lhs-2-neg-historically;4n;1.005;0.977;0.019;0.192142;0.489174
trigger-0-unbounded-lhs-2-neg-historically;4l;0.809;0.781;0.019;0.191209;0.527091
trigger-0-unbounded-lhs-2-neg-historically;4c;4.189;4.136;0.040;0.784793;2.04708
trigger-0-unbounded-lhs-2-neg-historically;8n;2.246;2.211;0.023;0.455886;1.09076
trigger-0-unbounded-lhs-2-neg-historically;8l;1.640;1.605;0.029;0.417591;1.10315
trigger-0-unbounded-lhs-2-neg-historically;8c;18.912;18.760;0.146;3.82255;8.91749
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.208;0.189;0.010;0.047468;0.120943
trigger-0-unbounded-lhs-2-neg-historically;2n;0.444;0.420;0.015;0.08278;0.259933
trigger-0-unbounded-lhs-2-neg-historically;2l;0.398;0.378;0.011;0.094867;0.249507
trigger-0-unbounded-lhs-2-neg-historically;2c;0.920;0.891;0.018;0.17317;0.555738
trigger-0-unbounded-lhs-2-neg-historically;4n;1.007;0.979;0.018;0.194248;0.487541
trigger-0-unbounded-lhs-2-neg-historically;4l;0.814;0.787;0.017;0.192857;0.531634
trigger-0-unbounded-lhs-2-neg-historically;4c;4.234;4.180;0.049;0.808318;2.0831
trigger-0-unbounded-lhs-2-neg-historically;8n;2.265;2.228;0.026;0.461608;1.09552
trigger-0-unbounded-lhs-2-neg-historically;8l;1.638;1.605;0.022;0.417301;1.10118
trigger-0-unbounded-lhs-2-neg-historically;8c;19.024;18.866;0.150;3.88435;9.04199
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.208;0.190;0.010;0.048496;0.122099
trigger-0-unbounded-lhs-2-neg-historically;2n;0.445;0.424;0.012;0.084169;0.262945
trigger-0-unbounded-lhs-2-neg-historically;2l;0.403;0.382;0.012;0.096712;0.253759
trigger-0-unbounded-lhs-2-neg-historically;2c;0.905;0.879;0.015;0.16886;0.547699
trigger-0-unbounded-lhs-2-neg-historically;4n;1.008;0.980;0.021;0.191594;0.487989
trigger-0-unbounded-lhs-2-neg-historically;4l;0.830;0.801;0.020;0.196649;0.541509
trigger-0-unbounded-lhs-2-neg-historically;4c;4.257;4.203;0.043;0.793194;2.07616
trigger-0-unbounded-lhs-2-neg-historically;8n;2.267;2.232;0.029;0.470631;1.10675
trigger-0-unbounded-lhs-2-neg-historically;8l;1.651;1.619;0.022;0.4221;1.112
trigger-0-unbounded-lhs-2-neg-historically;8c;18.899;18.746;0.142;3.82184;8.91415
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.205;0.186;0.010;0.047165;0.119462
trigger-0-unbounded-lhs-2-neg-historically;2n;0.449;0.426;0.014;0.082797;0.263091
trigger-0-unbounded-lhs-2-neg-historically;2l;0.411;0.388;0.015;0.097407;0.257342
trigger-0-unbounded-lhs-2-neg-historically;2c;0.902;0.876;0.015;0.169431;0.546074
trigger-0-unbounded-lhs-2-neg-historically;4n;1.011;0.983;0.019;0.192767;0.490408
trigger-0-unbounded-lhs-2-neg-historically;4l;0.808;0.781;0.017;0.193882;0.527868
trigger-0-unbounded-lhs-2-neg-historically;4c;4.230;4.176;0.040;0.792535;2.07851
trigger-0-unbounded-lhs-2-neg-historically;8n;2.282;2.246;0.024;0.459394;1.10294
trigger-0-unbounded-lhs-2-neg-historically;8l;1.667;1.631;0.027;0.426428;1.12297
trigger-0-unbounded-lhs-2-neg-historically;8c;18.760;18.610;0.138;3.78306;8.8356
trigger-0-unbounded-lhs-2-neg-historically;baseline;0.211;0.188;0.015;0.047336;0.120439
trigger-0-unbounded-lhs-2-neg-historically;2n;0.444;0.423;0.011;0.083359;0.262151
trigger-0-unbounded-lhs-2-neg-historically;2l;0.409;0.389;0.010;0.097831;0.257809
trigger-0-unbounded-lhs-2-neg-historically;2c;0.898;0.873;0.015;0.168894;0.543557
trigger-0-unbounded-lhs-2-neg-historically;4n;1.002;0.975;0.017;0.188742;0.482173
trigger-0-unbounded-lhs-2-neg-historically;4l;0.801;0.776;0.015;0.192068;0.523988
trigger-0-unbounded-lhs-2-neg-historically;4c;4.217;4.163;0.044;0.790866;2.06709
trigger-0-unbounded-lhs-2-neg-historically;8n;2.258;2.223;0.026;0.460151;1.09347
trigger-0-unbounded-lhs-2-neg-historically;8l;1.646;1.611;0.024;0.418984;1.10749
trigger-0-unbounded-lhs-2-neg-historically;8c;18.923;18.770;0.144;3.77748;8.86373
trigger-0-unbounded-lhs-2-neg-since;baseline;0.163;0.142;0.010;0.025661;0.08308
trigger-0-unbounded-lhs-2-neg-since;2n;0.330;0.308;0.012;0.046404;0.186489
trigger-0-unbounded-lhs-2-neg-since;2l;0.311;0.287;0.012;0.058494;0.175569
trigger-0-unbounded-lhs-2-neg-since;2c;0.680;0.651;0.014;0.096212;0.409306
trigger-0-unbounded-lhs-2-neg-since;4n;0.754;0.726;0.017;0.101255;0.361647
trigger-0-unbounded-lhs-2-neg-since;4l;0.629;0.603;0.020;0.121028;0.376174
trigger-0-unbounded-lhs-2-neg-since;4c;3.130;3.081;0.035;0.460123;1.56024
trigger-0-unbounded-lhs-2-neg-since;8n;1.691;1.658;0.021;0.244227;0.754958
trigger-0-unbounded-lhs-2-neg-since;8l;1.265;1.230;0.021;0.241012;0.765179
trigger-0-unbounded-lhs-2-neg-since;8c;14.224;14.095;0.114;2.08374;6.31265
trigger-0-unbounded-lhs-2-neg-since;baseline;0.156;0.136;0.012;0.024873;0.079909
trigger-0-unbounded-lhs-2-neg-since;2n;0.324;0.302;0.013;0.045742;0.182802
trigger-0-unbounded-lhs-2-neg-since;2l;0.309;0.289;0.010;0.058397;0.175796
trigger-0-unbounded-lhs-2-neg-since;2c;0.666;0.641;0.015;0.093097;0.400683
trigger-0-unbounded-lhs-2-neg-since;4n;0.747;0.721;0.017;0.100597;0.358547
trigger-0-unbounded-lhs-2-neg-since;4l;0.620;0.596;0.015;0.119625;0.371332
trigger-0-unbounded-lhs-2-neg-since;4c;3.093;3.049;0.034;0.446102;1.52939
trigger-0-unbounded-lhs-2-neg-since;8n;1.696;1.664;0.026;0.236227;0.747652
trigger-0-unbounded-lhs-2-neg-since;8l;1.218;1.186;0.022;0.232532;0.731931
trigger-0-unbounded-lhs-2-neg-since;8c;14.220;14.097;0.112;2.10648;6.33756
trigger-0-unbounded-lhs-2-neg-since;baseline;0.153;0.135;0.011;0.024557;0.079399
trigger-0-unbounded-lhs-2-neg-since;2n;0.332;0.309;0.015;0.046338;0.186286
trigger-0-unbounded-lhs-2-neg-since;2l;0.310;0.286;0.014;0.057794;0.174234
trigger-0-unbounded-lhs-2-neg-since;2c;0.666;0.642;0.016;0.095618;0.40122
trigger-0-unbounded-lhs-2-neg-since;4n;0.753;0.728;0.016;0.102684;0.362397
trigger-0-unbounded-lhs-2-neg-since;4l;0.623;0.601;0.013;0.121411;0.374777
trigger-0-unbounded-lhs-2-neg-since;4c;3.101;3.058;0.031;0.456354;1.54699
trigger-0-unbounded-lhs-2-neg-since;8n;1.698;1.664;0.023;0.245561;0.759385
trigger-0-unbounded-lhs-2-neg-since;8l;1.240;1.211;0.019;0.235235;0.749078
trigger-0-unbounded-lhs-2-neg-since;8c;14.297;14.175;0.106;2.14641;6.41225
trigger-0-unbounded-lhs-2-neg-since;baseline;0.154;0.136;0.009;0.024789;0.080209
trigger-0-unbounded-lhs-2-neg-since;2n;0.326;0.306;0.015;0.046355;0.185989
trigger-0-unbounded-lhs-2-neg-since;2l;0.306;0.285;0.015;0.057942;0.174475
trigger-0-unbounded-lhs-2-neg-since;2c;0.686;0.660;0.016;0.094558;0.419108
trigger-0-unbounded-lhs-2-neg-since;4n;0.762;0.737;0.016;0.103921;0.36786
trigger-0-unbounded-lhs-2-neg-since;4l;0.623;0.599;0.014;0.120808;0.373352
trigger-0-unbounded-lhs-2-neg-since;4c;3.108;3.064;0.031;0.457944;1.54918
trigger-0-unbounded-lhs-2-neg-since;8n;1.701;1.647;0.028;0.234503;0.740145
trigger-0-unbounded-lhs-2-neg-since;8l;1.238;1.208;0.018;0.235491;0.745485
trigger-0-unbounded-lhs-2-neg-since;8c;14.241;14.116;0.116;2.15011;6.38493
trigger-0-unbounded-lhs-2-neg-since;baseline;0.153;0.136;0.009;0.025149;0.080184
trigger-0-unbounded-lhs-2-neg-since;2n;0.324;0.305;0.010;0.046118;0.184373
trigger-0-unbounded-lhs-2-neg-since;2l;0.310;0.290;0.015;0.059867;0.177309
trigger-0-unbounded-lhs-2-neg-since;2c;0.665;0.640;0.015;0.094515;0.400549
trigger-0-unbounded-lhs-2-neg-since;4n;0.752;0.725;0.017;0.100273;0.361426
trigger-0-unbounded-lhs-2-neg-since;4l;0.620;0.595;0.016;0.119971;0.370149
trigger-0-unbounded-lhs-2-neg-since;4c;3.106;3.061;0.033;0.462403;1.54741
trigger-0-unbounded-lhs-2-neg-since;8n;1.702;1.669;0.023;0.241812;0.753169
trigger-0-unbounded-lhs-2-neg-since;8l;1.220;1.188;0.021;0.233024;0.733262
trigger-0-unbounded-lhs-2-neg-since;8c;14.215;14.093;0.104;2.13922;6.36539
trigger-0-unbounded-lhs-2-neg-since;baseline;0.156;0.136;0.012;0.024598;0.07978
trigger-0-unbounded-lhs-2-neg-since;2n;0.344;0.322;0.013;0.047747;0.193882
trigger-0-unbounded-lhs-2-neg-since;2l;0.305;0.285;0.010;0.05768;0.173421
trigger-0-unbounded-lhs-2-neg-since;2c;0.673;0.646;0.017;0.095035;0.404719
trigger-0-unbounded-lhs-2-neg-since;4n;0.745;0.721;0.018;0.101133;0.358734
trigger-0-unbounded-lhs-2-neg-since;4l;0.622;0.597;0.016;0.120086;0.372151
trigger-0-unbounded-lhs-2-neg-since;4c;3.176;3.132;0.032;0.454505;1.6195
trigger-0-unbounded-lhs-2-neg-since;8n;1.669;1.637;0.021;0.230432;0.732928
trigger-0-unbounded-lhs-2-neg-since;8l;1.217;1.188;0.019;0.231655;0.733561
trigger-0-unbounded-lhs-2-neg-since;8c;14.387;14.264;0.116;1.98897;6.50745
trigger-0-unbounded-lhs-2-neg-since;baseline;0.156;0.138;0.010;0.025261;0.080565
trigger-0-unbounded-lhs-2-neg-since;2n;0.331;0.312;0.010;0.047745;0.188987
trigger-0-unbounded-lhs-2-neg-since;2l;0.317;0.297;0.011;0.060759;0.181438
trigger-0-unbounded-lhs-2-neg-since;2c;0.665;0.641;0.014;0.095363;0.399087
trigger-0-unbounded-lhs-2-neg-since;4n;0.757;0.733;0.013;0.10386;0.36516
trigger-0-unbounded-lhs-2-neg-since;4l;0.620;0.594;0.016;0.119614;0.3698
trigger-0-unbounded-lhs-2-neg-since;4c;3.115;3.068;0.037;0.461006;1.55123
trigger-0-unbounded-lhs-2-neg-since;8n;1.668;1.637;0.020;0.235971;0.73803
trigger-0-unbounded-lhs-2-neg-since;8l;1.227;1.197;0.019;0.235262;0.740917
trigger-0-unbounded-lhs-2-neg-since;8c;14.189;14.069;0.107;2.1222;6.34047
trigger-0-unbounded-lhs-2-neg-since;baseline;0.161;0.140;0.013;0.025863;0.082456
trigger-0-unbounded-lhs-2-neg-since;2n;0.327;0.304;0.014;0.047016;0.184268
trigger-0-unbounded-lhs-2-neg-since;2l;0.311;0.287;0.019;0.058187;0.174888
trigger-0-unbounded-lhs-2-neg-since;2c;0.668;0.644;0.014;0.094836;0.402819
